Embedding-based	Giggle-legacy
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_ZNF_genes_and_repeats	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Bivalent_Enhancer
iPS_DF_6.9_Cell_Line_Genic_enhancers	Monocytes_CD14pp_RO01746_Repressed_PolyComb
Stomach_Mucosa_Strong_transcription	H9_Derived_Neuron_Cultured_Cells_Bivalent_Enhancer
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Flanking_Bivalent_TSS_Enh	Fetal_Intestine_Large_Bivalent_Enhancer
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Bivalent_Poised_TSS	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Transcr_at_gene_5_and_3
CD56_Primary_Cells_Repressed_PolyComb	iPS_DF_6.9_Cell_Line_Bivalent_Enhancer
Brain_Germinal_Matrix_Flanking_Active_TSS	4star_Enhancers
Placenta_Amnion_Repressed_PolyComb	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Transcr_at_gene_5_and_3
Brain_Substantia_Nigra_ZNF_genes_and_repeats	Spleen_Weak_transcription
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Bivalent_Poised_TSS	HepG2_Hepatocellular_Carcinoma_Transcr_at_gene_5_and_3
ES_WA7_Cell_Line_Repressed_PolyComb	CD19_Primary_Cells_Cord_BI_Transcr_at_gene_5_and_3
Right_Atrium_Transcr_at_gene_5_and_3	Esophagus_Bivalent_Enhancer
ES_I3_Cell_Line_ZNF_genes_and_repeats	Lung_Bivalent_Enhancer
Fetal_Muscle_Leg_Repressed_PolyComb	Esophagus_Enhancers
CD8_Memory_Primary_Cells_Bivalent_Enhancer	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Enhancers
Brain_Hippocampus_Middle_ZNF_genes_and_repeats	Adult_Liver_Transcr_at_gene_5_and_3
Rectal_Mucosa.Donor_31_Flanking_Active_TSS	Fetal_Thymus_Enhancers
iPS_DF_19.11_Cell_Line_Transcr_at_gene_5_and_3	CD4_Memory_Primary_Cells_Transcr_at_gene_5_and_3
iPS_DF_19.11_Cell_Line_Bivalent_Enhancer	Brain_Germinal_Matrix_Transcr_at_gene_5_and_3
HeLa_S3_Cervical_Carcinoma_ZNF_genes_and_repeats	Fetal_Heart_Enhancers
Brain_Inferior_Temporal_Lobe_Transcr_at_gene_5_and_3	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Transcr_at_gene_5_and_3
Brain_Angular_Gyrus_ZNF_genes_and_repeats	NHEK_Epidermal_Keratinocytes_Bivalent_Enhancer
iPS_20b_Cell_Line_Repressed_PolyComb	Adipose_Nuclei_Transcr_at_gene_5_and_3
HepG2_Hepatocellular_Carcinoma_ZNF_genes_and_repeats	Small_Intestine_Weak_transcription
iPS_DF_19.11_Cell_Line_Flanking_Bivalent_TSS_Enh	Brain_Angular_Gyrus_Transcr_at_gene_5_and_3
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_ZNF_genes_and_repeats	Aorta_Transcr_at_gene_5_and_3
Duodenum_Mucosa_Flanking_Active_TSS	Gastric_Weak_transcription
CD3_Primary_Cells_Peripheral_UW_ZNF_genes_and_repeats	CD8_Naive_Primary_Cells_Transcr_at_gene_5_and_3
Skeletal_Muscle_Male_Bivalent_Enhancer	H1_Derived_Mesenchymal_Stem_Cells_Weak_transcription
HUES64_Cell_Line_Genic_enhancers	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Enhancers
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Bivalent_Enhancer	ES_WA7_Cell_Line_Weak_transcription
iPS_20b_Cell_Line_Genic_enhancers	A549_EtOH_0.02pct_Lung_Carcinoma_Bivalent_Enhancer
Adipose_Nuclei_Flanking_Bivalent_TSS_Enh	Muscle_Satellite_Cultured_Cells_Bivalent_Enhancer
Pancreas_ZNF_genes_and_repeats	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Bivalent_Enhancer
Rectal_Mucosa.Donor_31_ZNF_genes_and_repeats	Rectal_Mucosa.Donor_31_Repressed_PolyComb
Skeletal_Muscle_Female_Repressed_PolyComb	Brain_Substantia_Nigra_Enhancers
CD4_Naive_Primary_Cells_Bivalent_Enhancer	Brain_Germinal_Matrix_Bivalent_Enhancer
Fetal_Placenta_Flanking_Active_TSS	Small_Intestine_Transcr_at_gene_5_and_3
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Flanking_Bivalent_TSS_Enh	CD3_Primary_Cells_Cord_BI_Transcr_at_gene_5_and_3
Brain_Anterior_Caudate_ZNF_genes_and_repeats	NH_A_Astrocytes_Bivalent_Enhancer
H9_Cell_Line_Transcr_at_gene_5_and_3	HeLa_S3_Cervical_Carcinoma_Bivalent_Poised_TSS
CD34_Primary_Cells_ZNF_genes_and_repeats	CD3_Primary_Cells_Cord_BI_Enhancers
Colon_Smooth_Muscle_ZNF_genes_and_repeats	CD15_Primary_Cells_Transcr_at_gene_5_and_3
Breast_vHMEC_Repressed_PolyComb	Spleen_Repressed_PolyComb
H9_Derived_Neuron_Cultured_Cells_Bivalent_Enhancer	Neurosphere_Cultured_Cells_Cortex_Derived_Enhancers
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Flanking_Active_TSS	Fetal_Intestine_Small_Bivalent_Enhancer
K562_Leukemia_Flanking_Active_TSS	Skeletal_Muscle_Female_Bivalent_Enhancer
Fetal_Muscle_Trunk_Flanking_Bivalent_TSS_Enh	Esophagus_Repressed_PolyComb
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Repressed_PolyComb	CD34_Primary_Cells_Transcr_at_gene_5_and_3
Sigmoid_Colon_Active_TSS	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Repressed_PolyComb
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Genic_enhancers	GM12878_Lymphoblastoid_Transcr_at_gene_5_and_3
Lung_Bivalent_Enhancer	Colon_Smooth_Muscle_Bivalent_Enhancer
Muscle_Satellite_Cultured_Cells_ZNF_genes_and_repeats	Adipose_Nuclei_Bivalent_Enhancer
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_ZNF_genes_and_repeats	Lung_Weak_transcription
iPS_18_Cell_Line_ZNF_genes_and_repeats	HepG2_Hepatocellular_Carcinoma_Bivalent_Enhancer
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Active_TSS	Breast_Myoepithelial_Cells_Bivalent_Enhancer
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Enhancers	Sigmoid_Colon_Weak_transcription
Muscle_Satellite_Cultured_Cells_Flanking_Active_TSS	K562_Leukemia_Bivalent_Enhancer
Fetal_Lung_ZNF_genes_and_repeats	HeLa_S3_Cervical_Carcinoma_Flanking_Bivalent_TSS_Enh
Osteoblasts_Flanking_Active_TSS	H1_BMP4_Derived_Trophoblast_Cultured_Cells_Weak_transcription
Aorta_Enhancers	H1_Cell_Line_Bivalent_Enhancer
H1_Derived_Neuronal_Progenitor_Cultured_Cells_ZNF_genes_and_repeats	Fetal_Adrenal_Gland_Enhancers
Ovary_Heterochromatin	Fetal_Brain_Female_Transcr_at_gene_5_and_3
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Strong_transcription	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Weak_transcription
Aorta_Genic_enhancers	CD34_Primary_Cells_Repressed_PolyComb
Fetal_Stomach_Repressed_PolyComb	iPS_DF_19.11_Cell_Line_Bivalent_Enhancer
Fetal_Adrenal_Gland_Flanking_Active_TSS	ES_WA7_Cell_Line_Flanking_Bivalent_TSS_Enh
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Flanking_Bivalent_TSS_Enh	Psoas_Muscle_Transcr_at_gene_5_and_3
HUVEC_Umbilical_Vein_Endothelial_Cells_ZNF_genes_and_repeats	Ovary_Bivalent_Poised_TSS
Fetal_Kidney_Enhancers	Fetal_Muscle_Leg_Bivalent_Enhancer
NH_A_Astrocytes_Flanking_Active_TSS	iPS_18_Cell_Line_Bivalent_Enhancer
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Flanking_Active_TSS	iPS_DF_19.11_Cell_Line_Repressed_PolyComb
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Bivalent_Poised_TSS	Monocytes_CD14pp_RO01746_Transcr_at_gene_5_and_3
Placenta_Amnion_Bivalent_Enhancer	Spleen_Weak_Repressed_PolyComb
Neurosphere_Cultured_Cells_Cortex_Derived_Bivalent_Enhancer	H9_Cell_Line_Repressed_PolyComb
HepG2_Hepatocellular_Carcinoma_Bivalent_Enhancer	Ovary_Flanking_Bivalent_TSS_Enh
CD15_Primary_Cells_Flanking_Bivalent_TSS_Enh	Osteoblasts_Bivalent_Enhancer
ES_I3_Cell_Line_Transcr_at_gene_5_and_3	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Bivalent_Enhancer
Fetal_Lung_Bivalent_Enhancer	Placenta_Amnion_Repressed_PolyComb
H9_Cell_Line_Genic_enhancers	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Bivalent_Enhancer
Placenta_Amnion_ZNF_genes_and_repeats	Brain_Substantia_Nigra_Bivalent_Enhancer
Pancreas_Heterochromatin	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Bivalent_Enhancer
NHDF_Ad_Adult_Dermal_Fibroblasts_ZNF_genes_and_repeats	Thymus_Enhancers
Aorta_ZNF_genes_and_repeats	Rectal_Mucosa.Donor_31_Enhancers
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Flanking_Active_TSS	Skeletal_Muscle_Male_Bivalent_Enhancer
A549_EtOH_0.02pct_Lung_Carcinoma_ZNF_genes_and_repeats	Fetal_Adrenal_Gland_Bivalent_Enhancer
CD3_Primary_Cells_Peripheral_UW_Flanking_Bivalent_TSS_Enh	NHEK_Epidermal_Keratinocytes_Repressed_PolyComb
CD8_Naive_Primary_Cells_Flanking_Active_TSS	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Bivalent_Enhancer
Brain_Germinal_Matrix_Flanking_Bivalent_TSS_Enh	HUES48_Cell_Line_Bivalent_Enhancer
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Flanking_Active_TSS	Aorta_Flanking_Bivalent_TSS_Enh
NHEK_Epidermal_Keratinocytes_Bivalent_Poised_TSS	iPS_15b_Cell_Line_Bivalent_Enhancer
Fetal_Intestine_Small_Repressed_PolyComb	CD3_Primary_Cells_Peripheral_UW_Repressed_PolyComb
Fetal_Intestine_Small_Bivalent_Enhancer	HSMM_Skeletal_Muscle_Myoblasts_Repressed_PolyComb
CD34_Cultured_Cells_Repressed_PolyComb	Ovary_Transcr_at_gene_5_and_3
Colonic_Mucosa_Flanking_Active_TSS	Rectal_Mucosa.Donor_29_Repressed_PolyComb
Left_Ventricle_Bivalent_Poised_TSS	Psoas_Muscle_Repressed_PolyComb
Fetal_Adrenal_Gland_Bivalent_Poised_TSS	4star_ZNF_genes_and_repeats
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Transcr_at_gene_5_and_3	Colonic_Mucosa_Bivalent_Enhancer
CD4pp_CD25__Th_Primary_Cells_Repressed_PolyComb	Brain_Cingulate_Gyrus_Bivalent_Enhancer
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Transcr_at_gene_5_and_3	NHDF_Ad_Adult_Dermal_Fibroblasts_Bivalent_Enhancer
Brain_Germinal_Matrix_Repressed_PolyComb	HUES48_Cell_Line_ZNF_genes_and_repeats
Duodenum_Smooth_Muscle_ZNF_genes_and_repeats	H1_Derived_Mesenchymal_Stem_Cells_Bivalent_Poised_TSS
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Genic_enhancers	Psoas_Muscle_Bivalent_Enhancer
Adult_Liver_ZNF_genes_and_repeats	NHLF_Lung_Fibroblasts_Bivalent_Enhancer
Mobilized_CD34_Primary_Cells_Female_Bivalent_Enhancer	Colon_Smooth_Muscle_Enhancers
CD8_Memory_Primary_Cells_ZNF_genes_and_repeats	H9_Derived_Neuronal_Progenitor_Cultured_Cells_Repressed_PolyComb
iPS_18_Cell_Line_Repressed_PolyComb	Aorta_Enhancers
ES_I3_Cell_Line_Bivalent_Enhancer	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Enhancer
Dnd41_TCell_Leukemia_Repressed_PolyComb	HUVEC_Umbilical_Vein_Endothelial_Cells_Enhancers
CD4_Naive_Primary_Cells_Flanking_Active_TSS	CD4_Naive_Primary_Cells_Weak_Repressed_PolyComb
CD4_Naive_Primary_Cells_ZNF_genes_and_repeats	Right_Ventricle_Flanking_Bivalent_TSS_Enh
4star_Bivalent_Poised_TSS	Duodenum_Mucosa_Bivalent_Enhancer
CD4pp_CD25pp_CD127__Treg_Primary_Cells_ZNF_genes_and_repeats	iPS_18_Cell_Line_ZNF_genes_and_repeats
CD4pp_CD25__Th_Primary_Cells_Flanking_Bivalent_TSS_Enh	Brain_Angular_Gyrus_Repressed_PolyComb
CD4_Memory_Primary_Cells_ZNF_genes_and_repeats	Pancreatic_Islets_Flanking_Bivalent_TSS_Enh
HUES48_Cell_Line_Repressed_PolyComb	Spleen_ZNF_genes_and_repeats
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Flanking_Active_TSS	Rectal_Mucosa.Donor_29_Bivalent_Enhancer
HeLa_S3_Cervical_Carcinoma_Heterochromatin	H9_Cell_Line_ZNF_genes_and_repeats
Fetal_Brain_Female_Flanking_Active_TSS	A549_EtOH_0.02pct_Lung_Carcinoma_ZNF_genes_and_repeats
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_ZNF_genes_and_repeats	Placenta_Amnion_Weak_transcription
Skeletal_Muscle_Female_Flanking_Bivalent_TSS_Enh	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Enhancer
GM12878_Lymphoblastoid_ZNF_genes_and_repeats	H9_Cell_Line_Bivalent_Enhancer
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Flanking_Active_TSS	Duodenum_Mucosa_Repressed_PolyComb
Mobilized_CD34_Primary_Cells_Female_ZNF_genes_and_repeats	Pancreatic_Islets_Repressed_PolyComb
IMR90_Cell_Line_Bivalent_Poised_TSS	Esophagus_Weak_transcription
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Bivalent_Enhancer	Adult_Liver_ZNF_genes_and_repeats
Fetal_Muscle_Trunk_Bivalent_Poised_TSS	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Repressed_PolyComb
Rectal_Mucosa.Donor_29_Flanking_Active_TSS	Fetal_Brain_Female_Bivalent_Enhancer
CD34_Primary_Cells_Transcr_at_gene_5_and_3	HSMM_Skeletal_Muscle_Myoblasts_ZNF_genes_and_repeats
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Repressed_PolyComb	iPS_DF_6.9_Cell_Line_Enhancers
Aorta_Bivalent_Poised_TSS	Lung_ZNF_genes_and_repeats
CD19_Primary_Cells_Cord_BI_ZNF_genes_and_repeats	Colonic_Mucosa_Repressed_PolyComb
Brain_Hippocampus_Middle_Flanking_Active_TSS	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Transcr_at_gene_5_and_3
Breast_vHMEC_ZNF_genes_and_repeats	IMR90_Cell_Line_Bivalent_Enhancer
Stomach_Mucosa_Heterochromatin	HSMM_Skeletal_Muscle_Myoblasts_Bivalent_Enhancer
CD15_Primary_Cells_ZNF_genes_and_repeats	Fetal_Brain_Male_Weak_transcription
H9_Derived_Neuronal_Progenitor_Cultured_Cells_ZNF_genes_and_repeats	Colonic_Mucosa_Enhancers
Rectal_Smooth_Muscle_Heterochromatin	Brain_Angular_Gyrus_Bivalent_Enhancer
Fetal_Brain_Male_Genic_enhancers	Stomach_Mucosa_Heterochromatin
H9_Derived_Neuron_Cultured_Cells_Flanking_Bivalent_TSS_Enh	ES_WA7_Cell_Line_Bivalent_Enhancer
Fetal_Stomach_Flanking_Bivalent_TSS_Enh	Fetal_Placenta_ZNF_genes_and_repeats
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Repressed_PolyComb	Colon_Smooth_Muscle_Repressed_PolyComb
CD4_Memory_Primary_Cells_Flanking_Active_TSS	Colonic_Mucosa_ZNF_genes_and_repeats
Fetal_Thymus_Flanking_Bivalent_TSS_Enh	Brain_Inferior_Temporal_Lobe_Bivalent_Enhancer
Fetal_Kidney_Heterochromatin	Duodenum_Mucosa_ZNF_genes_and_repeats
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Repressed_PolyComb	Dnd41_TCell_Leukemia_Repressed_PolyComb
CD3_Primary_Cells_Peripheral_UW_Repressed_PolyComb	Fetal_Stomach_Enhancers
Neurosphere_Cultured_Cells_Cortex_Derived_Transcr_at_gene_5_and_3	HUES64_Cell_Line_Bivalent_Enhancer
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Flanking_Active_TSS	Fetal_Lung_Enhancers
Dnd41_TCell_Leukemia_ZNF_genes_and_repeats	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Weak_Repressed_PolyComb
HUES6_Cell_Line_Bivalent_Enhancer	Ovary_Bivalent_Enhancer
CD8_Memory_Primary_Cells_Flanking_Active_TSS	Brain_Substantia_Nigra_Repressed_PolyComb
iPS_DF_6.9_Cell_Line_Transcr_at_gene_5_and_3	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_ZNF_genes_and_repeats
CD34_Cultured_Cells_Bivalent_Enhancer	Placenta_Amnion_Heterochromatin
Stomach_Smooth_Muscle_Bivalent_Poised_TSS	Fetal_Brain_Male_Heterochromatin
iPS_15b_Cell_Line_Repressed_PolyComb	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Bivalent_Enhancer
Psoas_Muscle_Genic_enhancers	H1_Cell_Line_Repressed_PolyComb
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Active_TSS	Adult_Liver_Repressed_PolyComb
CD34_Primary_Cells_Bivalent_Enhancer	HMEC_Mammary_Epithelial_ZNF_genes_and_repeats
A549_EtOH_0.02pct_Lung_Carcinoma_Flanking_Active_TSS	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Bivalent_Enhancer
Skeletal_Muscle_Male_Bivalent_Poised_TSS	iPS_18_Cell_Line_Repressed_PolyComb
Psoas_Muscle_ZNF_genes_and_repeats	CD4_Naive_Primary_Cells_Heterochromatin
HSMM_Skeletal_Muscle_Myoblasts_Repressed_PolyComb	CD4_Memory_Primary_Cells_Weak_Repressed_PolyComb
CD14_Primary_Cells_Flanking_Bivalent_TSS_Enh	Right_Ventricle_Bivalent_Poised_TSS
Stomach_Smooth_Muscle_Flanking_Bivalent_TSS_Enh	Fetal_Stomach_Bivalent_Enhancer
Skeletal_Muscle_Female_Bivalent_Poised_TSS	Brain_Inferior_Temporal_Lobe_Repressed_PolyComb
Pancreatic_Islets_Strong_transcription	iPS_20b_Cell_Line_ZNF_genes_and_repeats
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Repressed_PolyComb	Fetal_Brain_Male_Repressed_PolyComb
HUES48_Cell_Line_Bivalent_Enhancer	Duodenum_Smooth_Muscle_Bivalent_Enhancer
Sigmoid_Colon_Bivalent_Poised_TSS	Brain_Anterior_Caudate_Bivalent_Enhancer
Fetal_Kidney_ZNF_genes_and_repeats	Gastric_Flanking_Bivalent_TSS_Enh
Thymus_Flanking_Active_TSS	Brain_Germinal_Matrix_Repressed_PolyComb
CD4pp_CD25__Th_Primary_Cells_ZNF_genes_and_repeats	Skeletal_Muscle_Male_ZNF_genes_and_repeats
Fetal_Heart_Transcr_at_gene_5_and_3	CD8_Memory_Primary_Cells_Heterochromatin
Colonic_Mucosa_Bivalent_Poised_TSS	Fetal_Intestine_Small_Repressed_PolyComb
Thymus_Heterochromatin	NHLF_Lung_Fibroblasts_Repressed_PolyComb
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Flanking_Bivalent_TSS_Enh	Left_Ventricle_Bivalent_Enhancer
Small_Intestine_Transcr_at_gene_5_and_3	HUES64_Cell_Line_ZNF_genes_and_repeats
H9_Derived_Neuron_Cultured_Cells_Bivalent_Poised_TSS	CD8_Memory_Primary_Cells_Weak_Repressed_PolyComb
HUES6_Cell_Line_Repressed_PolyComb	HUES48_Cell_Line_Repressed_PolyComb
Stomach_Smooth_Muscle_Repressed_PolyComb	Mobilized_CD34_Primary_Cells_Female_Enhancers
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Flanking_Active_TSS	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_ZNF_genes_and_repeats
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Repressed_PolyComb	Fetal_Thymus_ZNF_genes_and_repeats
Fetal_Placenta_Bivalent_Poised_TSS	CD34_Cultured_Cells_Enhancers
iPS_18_Cell_Line_Bivalent_Enhancer	NHDF_Ad_Adult_Dermal_Fibroblasts_Repressed_PolyComb
CD8_Naive_Primary_Cells_ZNF_genes_and_repeats	Monocytes_CD14pp_RO01746_ZNF_genes_and_repeats
Psoas_Muscle_Strong_transcription	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Bivalent_Enhancer
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Bivalent_Enhancer	Mobilized_CD34_Primary_Cells_Female_Repressed_PolyComb
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_ZNF_genes_and_repeats	Adipose_Nuclei_ZNF_genes_and_repeats
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Repressed_PolyComb	ES_I3_Cell_Line_Repressed_PolyComb
Fetal_Kidney_Genic_enhancers	Fetal_Intestine_Small_Enhancers
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Active_TSS	Gastric_ZNF_genes_and_repeats
Skeletal_Muscle_Male_Flanking_Bivalent_TSS_Enh	Brain_Cingulate_Gyrus_Repressed_PolyComb
Breast_vHMEC_Transcr_at_gene_5_and_3	K562_Leukemia_Repressed_PolyComb
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Flanking_Bivalent_TSS_Enh	Duodenum_Smooth_Muscle_ZNF_genes_and_repeats
CD19_Primary_Cells_Peripheral_UW_ZNF_genes_and_repeats	Brain_Anterior_Caudate_Repressed_PolyComb
Fetal_Kidney_Repressed_PolyComb	Fetal_Kidney_Heterochromatin
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Repressed_PolyComb	Muscle_Satellite_Cultured_Cells_ZNF_genes_and_repeats
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Flanking_Bivalent_TSS_Enh	Fetal_Intestine_Large_Repressed_PolyComb
Fetal_Heart_Strong_transcription	Right_Atrium_ZNF_genes_and_repeats
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_ZNF_genes_and_repeats	Pancreas_ZNF_genes_and_repeats
Fetal_Intestine_Large_Bivalent_Enhancer	Rectal_Mucosa.Donor_29_ZNF_genes_and_repeats
Peripheral_Blood_Mononuclear_Primary_Cells_Active_TSS	Adipose_Nuclei_Enhancers
Skeletal_Muscle_Male_Heterochromatin	K562_Leukemia_ZNF_genes_and_repeats
HSMM_Skeletal_Muscle_Myoblasts_Heterochromatin	Stomach_Mucosa_Weak_transcription
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_ZNF_genes_and_repeats	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Heterochromatin
CD8_Naive_Primary_Cells_Bivalent_Poised_TSS	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Enhancers
Esophagus_Bivalent_Poised_TSS	iPS_20b_Cell_Line_Bivalent_Enhancer
Skeletal_Muscle_Female_Bivalent_Enhancer	iPS_20b_Cell_Line_Repressed_PolyComb
CD34_Cultured_Cells_Flanking_Bivalent_TSS_Enh	CD4_Memory_Primary_Cells_Heterochromatin
Brain_Hippocampus_Middle_Flanking_Bivalent_TSS_Enh	Small_Intestine_Heterochromatin
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Flanking_Active_TSS	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_ZNF_genes_and_repeats
Rectal_Smooth_Muscle_Flanking_Active_TSS	Esophagus_ZNF_genes_and_repeats
Esophagus_Heterochromatin	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_ZNF_genes_and_repeats
Small_Intestine_Strong_transcription	Fetal_Lung_ZNF_genes_and_repeats
Brain_Cingulate_Gyrus_Flanking_Active_TSS	Right_Atrium_Genic_enhancers
HUES48_Cell_Line_ZNF_genes_and_repeats	CD14_Primary_Cells_ZNF_genes_and_repeats
GM12878_Lymphoblastoid_Bivalent_Poised_TSS	Dnd41_TCell_Leukemia_Enhancers
iPS_20b_Cell_Line_ZNF_genes_and_repeats	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Weak_Repressed_PolyComb
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_ZNF_genes_and_repeats
Colonic_Mucosa_Heterochromatin	ES_I3_Cell_Line_Bivalent_Enhancer
CD19_Primary_Cells_Cord_BI_Bivalent_Enhancer	HUES64_Cell_Line_Repressed_PolyComb
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Flanking_Active_TSS	Fetal_Kidney_Bivalent_Enhancer
CD3_Primary_Cells_Cord_BI_ZNF_genes_and_repeats	HUVEC_Umbilical_Vein_Endothelial_Cells_Repressed_PolyComb
Breast_Myoepithelial_Cells_Flanking_Active_TSS	HUES6_Cell_Line_ZNF_genes_and_repeats
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Repressed_PolyComb	CD56_Primary_Cells_ZNF_genes_and_repeats
Adipose_Nuclei_Bivalent_Enhancer	Colonic_Mucosa_Heterochromatin
Mobilized_CD34_Primary_Cells_Male_Bivalent_Enhancer	Right_Atrium_Flanking_Bivalent_TSS_Enh
Spleen_Heterochromatin	Brain_Mid_Frontal_Lobe_Repressed_PolyComb
Fetal_Adrenal_Gland_Repressed_PolyComb	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Repressed_PolyComb
HUVEC_Umbilical_Vein_Endothelial_Cells_Flanking_Bivalent_TSS_Enh	Thymus_ZNF_genes_and_repeats
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Bivalent_Enhancer	Brain_Anterior_Caudate_ZNF_genes_and_repeats
4star_Flanking_Bivalent_TSS_Enh	iPS_15b_Cell_Line_ZNF_genes_and_repeats
HUES64_Cell_Line_Bivalent_Enhancer	Pancreas_Flanking_Bivalent_TSS_Enh
H1_Derived_Mesenchymal_Stem_Cells_Bivalent_Enhancer	Rectal_Smooth_Muscle_Bivalent_Enhancer
HUES64_Cell_Line_Repressed_PolyComb	Right_Atrium_Bivalent_Poised_TSS
Gastric_Transcr_at_gene_5_and_3	Brain_Mid_Frontal_Lobe_Bivalent_Enhancer
Small_Intestine_Active_TSS	CD34_Cultured_Cells_ZNF_genes_and_repeats
Sigmoid_Colon_Bivalent_Enhancer	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_ZNF_genes_and_repeats
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Bivalent_Poised_TSS	H9_Derived_Neuron_Cultured_Cells_Repressed_PolyComb
