Embedding-based	Giggle-legacy
CD8_Naive_Primary_Cells_Repressed_PolyComb	Adipose_Nuclei_Bivalent_Enhancer
ES_WA7_Cell_Line_Bivalent_Enhancer	Osteoblasts_Bivalent_Enhancer
Fetal_Placenta_Active_TSS	CD3_Primary_Cells_Cord_BI_Transcr_at_gene_5_and_3
CD4pp_CD25__Th_Primary_Cells_ZNF_genes_and_repeats	CD15_Primary_Cells_Repressed_PolyComb
Rectal_Smooth_Muscle_Active_TSS	Adipose_Nuclei_Enhancers
iPS_DF_6.9_Cell_Line_Bivalent_Enhancer	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Enhancer
Breast_Myoepithelial_Cells_Bivalent_Poised_TSS	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Enhancers
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_ZNF_genes_and_repeats	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Repressed_PolyComb
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Bivalent_Enhancer	Spleen_Repressed_PolyComb
iPS_20b_Cell_Line_Bivalent_Poised_TSS	Muscle_Satellite_Cultured_Cells_Bivalent_Enhancer
CD19_Primary_Cells_Cord_BI_ZNF_genes_and_repeats	Duodenum_Smooth_Muscle_Enhancers
CD14_Primary_Cells_Enhancers	Adult_Liver_Bivalent_Poised_TSS
HUES6_Cell_Line_Flanking_Bivalent_TSS_Enh	Fetal_Placenta_Bivalent_Enhancer
Fetal_Muscle_Leg_Genic_enhancers	Brain_Hippocampus_Middle_Enhancers
A549_EtOH_0.02pct_Lung_Carcinoma_Active_TSS	Brain_Anterior_Caudate_Enhancers
iPS_18_Cell_Line_Flanking_Bivalent_TSS_Enh	Spleen_Transcr_at_gene_5_and_3
iPS_DF_19.11_Cell_Line_Genic_enhancers	Fetal_Thymus_Repressed_PolyComb
H9_Cell_Line_Repressed_PolyComb	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Flanking_Bivalent_TSS_Enh
Fetal_Intestine_Large_Bivalent_Enhancer	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Bivalent_Poised_TSS
Adult_Liver_ZNF_genes_and_repeats	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Repressed_PolyComb
Skeletal_Muscle_Female_Bivalent_Enhancer	Fetal_Intestine_Small_Enhancers
Duodenum_Smooth_Muscle_Bivalent_Poised_TSS	Fetal_Muscle_Leg_Enhancers
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Transcr_at_gene_5_and_3	CD8_Naive_Primary_Cells_Repressed_PolyComb
CD4pp_CD25__Th_Primary_Cells_Genic_enhancers	iPS_20b_Cell_Line_Bivalent_Enhancer
Brain_Substantia_Nigra_Repressed_PolyComb	H1_BMP4_Derived_Trophoblast_Cultured_Cells_Enhancers
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Enhancer	CD4pp_CD25pp_CD127__Treg_Primary_Cells_Repressed_PolyComb
H9_Cell_Line_Bivalent_Enhancer	Peripheral_Blood_Mononuclear_Primary_Cells_Repressed_PolyComb
ES_WA7_Cell_Line_Transcr_at_gene_5_and_3	HUVEC_Umbilical_Vein_Endothelial_Cells_Transcr_at_gene_5_and_3
A549_EtOH_0.02pct_Lung_Carcinoma_Bivalent_Poised_TSS	Fetal_Brain_Female_Enhancers
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Bivalent_Enhancer	Fetal_Brain_Female_Bivalent_Enhancer
HUES6_Cell_Line_Bivalent_Poised_TSS	Esophagus_Enhancers
Muscle_Satellite_Cultured_Cells_Active_TSS	Mobilized_CD34_Primary_Cells_Male_Transcr_at_gene_5_and_3
Fetal_Brain_Female_Bivalent_Poised_TSS	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Bivalent_Enhancer
Brain_Mid_Frontal_Lobe_Repressed_PolyComb	ES_I3_Cell_Line_Bivalent_Enhancer
Stomach_Smooth_Muscle_Bivalent_Poised_TSS	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Transcr_at_gene_5_and_3
Rectal_Mucosa.Donor_31_Bivalent_Poised_TSS	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Enhancers
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Bivalent_Poised_TSS	Brain_Inferior_Temporal_Lobe_Enhancers
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Bivalent_Enhancer	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Bivalent_Enhancer
GM12878_Lymphoblastoid_Bivalent_Poised_TSS	NH_A_Astrocytes_Enhancers
Colonic_Mucosa_Repressed_PolyComb	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Repressed_PolyComb
CD3_Primary_Cells_Cord_BI_Flanking_Bivalent_TSS_Enh	Lung_Bivalent_Enhancer
H9_Derived_Neuron_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Fetal_Muscle_Trunk_Enhancers
H1_Cell_Line_Repressed_PolyComb	H1_Derived_Mesenchymal_Stem_Cells_Bivalent_Enhancer
Mobilized_CD34_Primary_Cells_Male_Flanking_Bivalent_TSS_Enh	Breast_Myoepithelial_Cells_Enhancers
Rectal_Smooth_Muscle_Bivalent_Poised_TSS	CD19_Primary_Cells_Peripheral_UW_Repressed_PolyComb
CD34_Cultured_Cells_Bivalent_Enhancer	Brain_Cingulate_Gyrus_Bivalent_Enhancer
K562_Leukemia_Active_TSS	NHDF_Ad_Adult_Dermal_Fibroblasts_Bivalent_Enhancer
Gastric_Flanking_Bivalent_TSS_Enh	Fetal_Kidney_Bivalent_Enhancer
H1_Cell_Line_Flanking_Active_TSS	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Enhancers
Gastric_Heterochromatin	CD4_Memory_Primary_Cells_Bivalent_Poised_TSS
GM12878_Lymphoblastoid_ZNF_genes_and_repeats	Fetal_Stomach_Bivalent_Enhancer
Fetal_Heart_Heterochromatin	Brain_Germinal_Matrix_Bivalent_Enhancer
CD3_Primary_Cells_Cord_BI_Active_TSS	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Bivalent_Enhancer
Fetal_Muscle_Trunk_Genic_enhancers	iPS_DF_6.9_Cell_Line_Enhancers
Mobilized_CD34_Primary_Cells_Female_Flanking_Bivalent_TSS_Enh	4star_Bivalent_Enhancer
Peripheral_Blood_Mononuclear_Primary_Cells_Active_TSS	Right_Ventricle_Enhancers
Fetal_Lung_Active_TSS	ES_WA7_Cell_Line_Bivalent_Enhancer
iPS_15b_Cell_Line_Flanking_Active_TSS	Stomach_Mucosa_Repressed_PolyComb
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Genic_enhancers	Left_Ventricle_Enhancers
CD15_Primary_Cells_Flanking_Bivalent_TSS_Enh	Duodenum_Mucosa_Enhancers
CD3_Primary_Cells_Cord_BI_ZNF_genes_and_repeats	Brain_Hippocampus_Middle_Bivalent_Enhancer
Pancreatic_Islets_Repressed_PolyComb	iPS_DF_19.11_Cell_Line_Bivalent_Enhancer
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Genic_enhancers	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Repressed_PolyComb
Fetal_Adrenal_Gland_Flanking_Bivalent_TSS_Enh	Skeletal_Muscle_Male_Bivalent_Enhancer
iPS_18_Cell_Line_Bivalent_Poised_TSS	Brain_Substantia_Nigra_Transcr_at_gene_5_and_3
HepG2_Hepatocellular_Carcinoma_Bivalent_Poised_TSS	Breast_Myoepithelial_Cells_Bivalent_Enhancer
H9_Derived_Neuron_Cultured_Cells_Active_TSS	Fetal_Muscle_Leg_Bivalent_Enhancer
H9_Derived_Neuronal_Progenitor_Cultured_Cells_ZNF_genes_and_repeats	CD56_Primary_Cells_Repressed_PolyComb
Gastric_Transcr_at_gene_5_and_3	CD19_Primary_Cells_Cord_BI_Transcr_at_gene_5_and_3
Adipose_Nuclei_Flanking_Bivalent_TSS_Enh	CD34_Cultured_Cells_Enhancers
Adipose_Nuclei_Bivalent_Enhancer	Rectal_Smooth_Muscle_Enhancers
Brain_Mid_Frontal_Lobe_Active_TSS	Brain_Inferior_Temporal_Lobe_Bivalent_Enhancer
Fetal_Thymus_Active_TSS	Fetal_Brain_Male_ZNF_genes_and_repeats
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Flanking_Active_TSS	H9_Derived_Neuronal_Progenitor_Cultured_Cells_Genic_enhancers
IMR90_Cell_Line_Bivalent_Enhancer	Rectal_Mucosa.Donor_29_Enhancers
Fetal_Muscle_Leg_Active_TSS	Skeletal_Muscle_Male_Enhancers
NHDF_Ad_Adult_Dermal_Fibroblasts_Active_TSS	Rectal_Mucosa.Donor_31_Repressed_PolyComb
CD19_Primary_Cells_Peripheral_UW_Genic_enhancers	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Enhancer
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Skeletal_Muscle_Female_Enhancers
CD3_Primary_Cells_Peripheral_UW_Genic_enhancers	H1_Cell_Line_Enhancers
Rectal_Smooth_Muscle_Repressed_PolyComb	Fetal_Adrenal_Gland_Bivalent_Enhancer
Fetal_Intestine_Small_Bivalent_Poised_TSS	Dnd41_TCell_Leukemia_Enhancers
H1_Derived_Mesenchymal_Stem_Cells_Transcr_at_gene_5_and_3	HUES6_Cell_Line_Bivalent_Enhancer
H1_Cell_Line_Bivalent_Poised_TSS	Psoas_Muscle_Repressed_PolyComb
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Bivalent_Enhancer	Brain_Mid_Frontal_Lobe_Bivalent_Enhancer
Stomach_Mucosa_Bivalent_Poised_TSS	CD4pp_CD25__Th_Primary_Cells_Repressed_PolyComb
Skeletal_Muscle_Female_Flanking_Bivalent_TSS_Enh	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Enhancers
Osteoblasts_Bivalent_Poised_TSS	Neurosphere_Cultured_Cells_Cortex_Derived_Bivalent_Enhancer
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Flanking_Bivalent_TSS_Enh	Esophagus_Repressed_PolyComb
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Heterochromatin	H1_BMP4_Derived_Trophoblast_Cultured_Cells_Repressed_PolyComb
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Poised_TSS	Colon_Smooth_Muscle_Repressed_PolyComb
HUES48_Cell_Line_Bivalent_Poised_TSS	Brain_Anterior_Caudate_Bivalent_Enhancer
NHDF_Ad_Adult_Dermal_Fibroblasts_Bivalent_Enhancer	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Repressed_PolyComb
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Active_TSS	CD14_Primary_Cells_Repressed_PolyComb
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Flanking_Bivalent_TSS_Enh	Ovary_Enhancers
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Enhancer	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Enhancers
Fetal_Intestine_Large_Bivalent_Poised_TSS	Brain_Angular_Gyrus_Transcr_at_gene_5_and_3
NHLF_Lung_Fibroblasts_Active_TSS	Stomach_Smooth_Muscle_Bivalent_Enhancer
H1_Derived_Mesenchymal_Stem_Cells_Bivalent_Enhancer	Fetal_Stomach_Genic_enhancers
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Bivalent_Poised_TSS	HMEC_Mammary_Epithelial_Enhancers
Right_Ventricle_Flanking_Active_TSS	Aorta_Enhancers
Brain_Hippocampus_Middle_Repressed_PolyComb	Psoas_Muscle_Enhancers
Stomach_Mucosa_Heterochromatin	Pancreas_Transcr_at_gene_5_and_3
Muscle_Satellite_Cultured_Cells_Bivalent_Enhancer	Brain_Angular_Gyrus_Bivalent_Enhancer
NHLF_Lung_Fibroblasts_Bivalent_Poised_TSS	H9_Derived_Neuronal_Progenitor_Cultured_Cells_Bivalent_Enhancer
CD19_Primary_Cells_Peripheral_UW_ZNF_genes_and_repeats	Sigmoid_Colon_Repressed_PolyComb
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Flanking_Bivalent_TSS_Enh	Stomach_Smooth_Muscle_Enhancers
Brain_Inferior_Temporal_Lobe_Repressed_PolyComb	Rectal_Smooth_Muscle_Repressed_PolyComb
ES_I3_Cell_Line_Repressed_PolyComb	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Bivalent_Enhancer
Brain_Angular_Gyrus_Active_TSS	Monocytes_CD14pp_RO01746_Enhancers
Gastric_Repressed_PolyComb	IMR90_Cell_Line_Bivalent_Enhancer
Brain_Substantia_Nigra_Active_TSS	Colonic_Mucosa_Repressed_PolyComb
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_ZNF_genes_and_repeats	NHLF_Lung_Fibroblasts_Enhancers
Duodenum_Mucosa_Flanking_Bivalent_TSS_Enh	Small_Intestine_Flanking_Bivalent_TSS_Enh
NHEK_Epidermal_Keratinocytes_Flanking_Bivalent_TSS_Enh	HMEC_Mammary_Epithelial_Repressed_PolyComb
iPS_DF_19.11_Cell_Line_Flanking_Bivalent_TSS_Enh	Rectal_Mucosa.Donor_29_Repressed_PolyComb
NH_A_Astrocytes_Bivalent_Poised_TSS	IMR90_Cell_Line_Enhancers
Monocytes_CD14pp_RO01746_Bivalent_Enhancer	iPS_DF_6.9_Cell_Line_Repressed_PolyComb
CD3_Primary_Cells_Peripheral_UW_Flanking_Bivalent_TSS_Enh	HSMM_Skeletal_Muscle_Myoblasts_Enhancers
Dnd41_TCell_Leukemia_ZNF_genes_and_repeats	CD34_Cultured_Cells_Repressed_PolyComb
CD34_Primary_Cells_Flanking_Bivalent_TSS_Enh	ES_WA7_Cell_Line_Repressed_PolyComb
Fetal_Muscle_Trunk_Flanking_Bivalent_TSS_Enh	H9_Cell_Line_Enhancers
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Active_TSS	HepG2_Hepatocellular_Carcinoma_Bivalent_Enhancer
Mobilized_CD34_Primary_Cells_Female_ZNF_genes_and_repeats	CD19_Primary_Cells_Cord_BI_Repressed_PolyComb
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Active_TSS	Placenta_Amnion_Repressed_PolyComb
Fetal_Stomach_Flanking_Bivalent_TSS_Enh	NHEK_Epidermal_Keratinocytes_Enhancers
Fetal_Heart_Bivalent_Poised_TSS	Osteoblasts_Enhancers
IMR90_Cell_Line_Active_TSS	Duodenum_Mucosa_Repressed_PolyComb
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Repressed_PolyComb	Right_Atrium_Enhancers
Rectal_Mucosa.Donor_31_Bivalent_Enhancer	NHDF_Ad_Adult_Dermal_Fibroblasts_Enhancers
Duodenum_Mucosa_Bivalent_Poised_TSS	HeLa_S3_Cervical_Carcinoma_Enhancers
CD14_Primary_Cells_Flanking_Bivalent_TSS_Enh	Muscle_Satellite_Cultured_Cells_Enhancers
Brain_Germinal_Matrix_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Bivalent_Enhancer
Dnd41_TCell_Leukemia_Bivalent_Enhancer	Pancreatic_Islets_Enhancers
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Bivalent_Enhancer	Small_Intestine_Repressed_PolyComb
Breast_vHMEC_Flanking_Active_TSS	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Enhancers
Fetal_Placenta_Repressed_PolyComb	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Repressed_PolyComb
Fetal_Thymus_Flanking_Bivalent_TSS_Enh	H9_Derived_Neuron_Cultured_Cells_Genic_enhancers
HUVEC_Umbilical_Vein_Endothelial_Cells_Flanking_Bivalent_TSS_Enh	H9_Cell_Line_Repressed_PolyComb
Right_Ventricle_Active_TSS	Mobilized_CD34_Primary_Cells_Male_Enhancers
K562_Leukemia_Bivalent_Enhancer	K562_Leukemia_Enhancers
Fetal_Placenta_Bivalent_Poised_TSS	iPS_18_Cell_Line_Enhancers
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Transcr_at_gene_5_and_3	iPS_15b_Cell_Line_Enhancers
HeLa_S3_Cervical_Carcinoma_Active_TSS	CD8_Memory_Primary_Cells_Transcr_at_gene_5_and_3
H9_Cell_Line_Bivalent_Poised_TSS	ES_WA7_Cell_Line_Enhancers
Brain_Angular_Gyrus_Bivalent_Enhancer	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Enhancer
CD19_Primary_Cells_Cord_BI_Flanking_Bivalent_TSS_Enh	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Enhancers
CD15_Primary_Cells_Bivalent_Enhancer	GM12878_Lymphoblastoid_Transcr_at_gene_5_and_3
Fetal_Heart_Strong_transcription	Monocytes_CD14pp_RO01746_Repressed_PolyComb
Right_Ventricle_Repressed_PolyComb	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Transcr_at_gene_5_and_3
Duodenum_Mucosa_Bivalent_Enhancer	Fetal_Intestine_Small_Repressed_PolyComb
Fetal_Muscle_Leg_Bivalent_Poised_TSS	iPS_DF_19.11_Cell_Line_Enhancers
Fetal_Brain_Male_Bivalent_Poised_TSS	Fetal_Brain_Male_Transcr_at_gene_5_and_3
Brain_Cingulate_Gyrus_Repressed_PolyComb	A549_EtOH_0.02pct_Lung_Carcinoma_Enhancers
Skeletal_Muscle_Male_Flanking_Bivalent_TSS_Enh	iPS_18_Cell_Line_Repressed_PolyComb
iPS_DF_19.11_Cell_Line_Heterochromatin	Fetal_Muscle_Trunk_Bivalent_Enhancer
H1_Derived_Mesenchymal_Stem_Cells_Repressed_PolyComb	CD3_Primary_Cells_Cord_BI_Repressed_PolyComb
iPS_DF_6.9_Cell_Line_Bivalent_Poised_TSS	CD4pp_CD25__Th_Primary_Cells_Transcr_at_gene_5_and_3
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Bivalent_Poised_TSS	iPS_DF_19.11_Cell_Line_Repressed_PolyComb
NHEK_Epidermal_Keratinocytes_Bivalent_Enhancer	HUES48_Cell_Line_Enhancers
CD4pp_CD25__Th_Primary_Cells_Flanking_Bivalent_TSS_Enh	HUES64_Cell_Line_Enhancers
HUVEC_Umbilical_Vein_Endothelial_Cells_Bivalent_Enhancer	Neurosphere_Cultured_Cells_Cortex_Derived_Genic_enhancers
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Flanking_Active_TSS	ES_I3_Cell_Line_Repressed_PolyComb
Stomach_Smooth_Muscle_Flanking_Bivalent_TSS_Enh	Fetal_Lung_Genic_enhancers
H1_Cell_Line_Flanking_Bivalent_TSS_Enh	ES_I3_Cell_Line_Enhancers
iPS_20b_Cell_Line_ZNF_genes_and_repeats	Breast_vHMEC_Repressed_PolyComb
iPS_20b_Cell_Line_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Enhancers
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Bivalent_Enhancer	HepG2_Hepatocellular_Carcinoma_Enhancers
GM12878_Lymphoblastoid_Bivalent_Enhancer	Lung_Flanking_Bivalent_TSS_Enh
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_ZNF_genes_and_repeats	HUES48_Cell_Line_Repressed_PolyComb
CD3_Primary_Cells_Cord_BI_Bivalent_Enhancer	iPS_20b_Cell_Line_Repressed_PolyComb
NHEK_Epidermal_Keratinocytes_Active_TSS	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Enhancers
NH_A_Astrocytes_Bivalent_Enhancer	H1_Cell_Line_Repressed_PolyComb
Fetal_Intestine_Small_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Bivalent_Enhancer
Fetal_Stomach_Bivalent_Poised_TSS	HUES64_Cell_Line_Repressed_PolyComb
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Bivalent_Enhancer	Duodenum_Smooth_Muscle_Repressed_PolyComb
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Bivalent_Poised_TSS	Left_Ventricle_Transcr_at_gene_5_and_3
Breast_Myoepithelial_Cells_Active_TSS	HUES6_Cell_Line_Enhancers
Fetal_Thymus_Bivalent_Poised_TSS	K562_Leukemia_Bivalent_Enhancer
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Bivalent_Enhancer	Fetal_Intestine_Small_Genic_enhancers
Neurosphere_Cultured_Cells_Cortex_Derived_Flanking_Bivalent_TSS_Enh	CD34_Primary_Cells_Repressed_PolyComb
Pancreas_Flanking_Active_TSS	iPS_20b_Cell_Line_Enhancers
CD15_Primary_Cells_ZNF_genes_and_repeats	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Enhancers
Fetal_Muscle_Trunk_Bivalent_Poised_TSS	Sigmoid_Colon_Transcr_at_gene_5_and_3
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Flanking_Bivalent_TSS_Enh	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Repressed_PolyComb
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Bivalent_Enhancer	Spleen_Weak_Repressed_PolyComb
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Heterochromatin	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Enhancers
HUES6_Cell_Line_Active_TSS	Fetal_Muscle_Leg_Genic_enhancers
Brain_Angular_Gyrus_Repressed_PolyComb	Adult_Liver_Repressed_PolyComb
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Bivalent_Enhancer	Ovary_Bivalent_Enhancer
Psoas_Muscle_Bivalent_Poised_TSS	Fetal_Intestine_Large_Repressed_PolyComb
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Flanking_Bivalent_TSS_Enh	Adipose_Nuclei_Transcr_at_gene_5_and_3
HUVEC_Umbilical_Vein_Endothelial_Cells_Active_TSS	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Enhancers
NHLF_Lung_Fibroblasts_Bivalent_Enhancer	ES_WA7_Cell_Line_Weak_transcription
Stomach_Mucosa_Flanking_Active_TSS	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Bivalent_Enhancer
Colon_Smooth_Muscle_Bivalent_Poised_TSS	Fetal_Thymus_Genic_enhancers
Osteoblasts_Bivalent_Enhancer	Brain_Substantia_Nigra_Repressed_PolyComb
ES_WA7_Cell_Line_Heterochromatin	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Genic_enhancers
iPS_DF_19.11_Cell_Line_Strong_transcription	GM12878_Lymphoblastoid_Enhancers
Brain_Cingulate_Gyrus_Bivalent_Enhancer	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Bivalent_Enhancer
Sigmoid_Colon_Bivalent_Enhancer	Thymus_Genic_enhancers
CD56_Primary_Cells_Repressed_PolyComb	Skeletal_Muscle_Female_Repressed_PolyComb
Skeletal_Muscle_Female_Bivalent_Poised_TSS	iPS_15b_Cell_Line_Repressed_PolyComb
HUES48_Cell_Line_Flanking_Bivalent_TSS_Enh	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Weak_transcription
HUES64_Cell_Line_Bivalent_Poised_TSS	NHEK_Epidermal_Keratinocytes_Repressed_PolyComb
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Bivalent_Poised_TSS	Placenta_Amnion_Transcr_at_gene_5_and_3
Skeletal_Muscle_Male_Bivalent_Poised_TSS	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Bivalent_Enhancer
CD8_Memory_Primary_Cells_Active_TSS	Pancreatic_Islets_Repressed_PolyComb
CD4pp_CD25__Th_Primary_Cells_Active_TSS	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Enhancers
Brain_Germinal_Matrix_Bivalent_Poised_TSS	H1_BMP4_Derived_Trophoblast_Cultured_Cells_Genic_enhancers
Brain_Hippocampus_Middle_Flanking_Bivalent_TSS_Enh	Mobilized_CD34_Primary_Cells_Female_Repressed_PolyComb
Rectal_Mucosa.Donor_29_Repressed_PolyComb	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Enhancers
HMEC_Mammary_Epithelial_Repressed_PolyComb	HSMM_Skeletal_Muscle_Myoblasts_Repressed_PolyComb
Brain_Anterior_Caudate_Bivalent_Enhancer	Fetal_Kidney_Repressed_PolyComb
CD8_Memory_Primary_Cells_Heterochromatin	Left_Ventricle_Repressed_PolyComb
CD56_Primary_Cells_Flanking_Bivalent_TSS_Enh	CD15_Primary_Cells_Transcr_at_gene_5_and_3
GM12878_Lymphoblastoid_Flanking_Bivalent_TSS_Enh	Fetal_Heart_Repressed_PolyComb
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Bivalent_Enhancer	iPS_DF_6.9_Cell_Line_Weak_transcription
Mobilized_CD34_Primary_Cells_Female_Active_TSS	Stomach_Mucosa_Transcr_at_gene_5_and_3
HUES48_Cell_Line_ZNF_genes_and_repeats	Spleen_Bivalent_Poised_TSS
Fetal_Adrenal_Gland_Active_TSS	Fetal_Muscle_Trunk_Genic_enhancers
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Flanking_Bivalent_TSS_Enh	Fetal_Placenta_Genic_enhancers
Brain_Hippocampus_Middle_Bivalent_Enhancer	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Transcr_at_gene_5_and_3
Fetal_Brain_Female_Flanking_Bivalent_TSS_Enh	CD19_Primary_Cells_Peripheral_UW_Genic_enhancers
Small_Intestine_Bivalent_Poised_TSS	NH_A_Astrocytes_Repressed_PolyComb
Lung_Bivalent_Enhancer	4star_Genic_enhancers
Neurosphere_Cultured_Cells_Cortex_Derived_Active_TSS	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Repressed_PolyComb
Thymus_Bivalent_Poised_TSS	Dnd41_TCell_Leukemia_Repressed_PolyComb
ES_I3_Cell_Line_Flanking_Active_TSS	Fetal_Adrenal_Gland_Genic_enhancers
Brain_Germinal_Matrix_Bivalent_Enhancer	NHLF_Lung_Fibroblasts_Repressed_PolyComb
ES_I3_Cell_Line_Active_TSS	Small_Intestine_Weak_transcription
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Bivalent_Enhancer	Gastric_Weak_transcription
Placenta_Amnion_Bivalent_Enhancer	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Enhancers
ES_WA7_Cell_Line_ZNF_genes_and_repeats	Adipose_Nuclei_Repressed_PolyComb
Fetal_Kidney_Flanking_Active_TSS	CD14_Primary_Cells_Transcr_at_gene_5_and_3
ES_I3_Cell_Line_Bivalent_Poised_TSS	HSMM_Skeletal_Muscle_Myoblasts_Bivalent_Enhancer
Ovary_Heterochromatin	Monocytes_CD14pp_RO01746_Transcr_at_gene_5_and_3
Duodenum_Smooth_Muscle_Flanking_Bivalent_TSS_Enh	Fetal_Placenta_Repressed_PolyComb
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Bivalent_Enhancer	NHDF_Ad_Adult_Dermal_Fibroblasts_Repressed_PolyComb
